ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,target,prediction,prediction_proba
7535,C,Flight,4,2,191,4,low,7,5507,1,M,F,0.43
7174,B,Ship,6,4,286,4,medium,9,1096,1,M,F,0.405
10387,D,Road,3,2,180,6,medium,3,5780,1,M,M,0.56
9978,F,Road,3,2,256,2,low,7,5725,1,F,F,0.47
10037,C,Ship,4,5,240,5,medium,8,4314,0,M,F,0.405
6414,F,Road,4,2,146,3,low,4,5659,0,F,F,0.335
3656,F,Ship,4,1,191,3,high,6,5335,1,F,M,0.585
7541,C,Flight,5,5,201,3,medium,10,5121,1,F,M,0.585
3196,B,Ship,6,4,161,4,medium,3,1747,1,M,F,0.46
8791,D,Ship,3,3,182,4,low,2,4746,1,F,M,0.505
9953,C,Ship,7,4,284,4,low,3,1751,1,M,M,0.575
6880,B,Ship,4,2,251,6,medium,1,1154,1,F,M,0.6
1497,A,Road,5,2,156,4,medium,39,1204,1,M,F,0.43
2487,A,Ship,2,2,147,2,medium,49,1447,1,F,F,0.445
3633,A,Ship,3,1,205,2,medium,2,5322,0,F,F,0.465
6191,C,Ship,4,5,180,2,medium,1,4332,0,F,F,0.365
7858,B,Ship,2,2,287,4,medium,10,5972,0,M,M,0.575
1907,C,Road,4,1,148,3,high,23,1814,1,F,F,0.49
9024,F,Road,6,3,192,4,low,9,5239,1,M,F,0.42
8917,D,Flight,4,3,246,5,medium,10,1646,1,M,F,0.405
2818,B,Ship,5,2,157,3,low,1,1798,1,M,M,0.595
3011,C,Flight,3,3,214,2,medium,4,3754,1,F,F,0.48
1087,D,Road,4,2,176,3,low,23,1909,1,M,M,0.515
6898,B,Ship,4,2,264,5,medium,6,1736,1,F,M,0.595
6494,F,Ship,7,3,133,5,low,4,1783,1,F,F,0.42
5422,B,Ship,6,1,147,3,medium,5,4012,0,F,F,0.455
3034,B,Ship,4,4,260,2,low,17,3068,1,M,F,0.495
8545,D,Ship,3,1,188,4,medium,8,5884,1,F,F,0.435
4294,B,Ship,4,2,258,3,high,10,4643,1,M,M,0.565
4014,F,Ship,4,5,237,2,medium,10,4963,0,F,F,0.365
8643,A,Flight,4,5,273,5,low,2,1441,0,M,M,0.535
9418,B,Ship,6,3,286,4,medium,4,1169,0,M,M,0.54
2511,A,Ship,3,2,143,6,medium,63,1953,1,M,F,0.465
8244,F,Ship,4,4,177,7,low,3,5646,1,F,F,0.49
2289,A,Ship,5,4,187,2,medium,10,3549,1,F,F,0.49
5037,A,Ship,6,3,271,4,medium,1,1733,0,F,F,0.455
4025,C,Ship,4,1,228,2,medium,9,4091,0,F,F,0.35
8983,D,Ship,5,5,182,3,medium,10,5060,0,F,F,0.385
2131,D,Ship,4,2,271,3,medium,50,3448,1,M,M,0.555
4797,A,Flight,5,2,275,4,medium,10,1141,1,F,F,0.5
5177,C,Ship,5,4,241,4,high,6,4412,1,M,M,0.57
456,F,Ship,4,1,149,3,medium,54,1178,1,M,M,0.505
4822,B,Ship,6,5,281,4,low,8,1241,1,M,M,0.58
3123,A,Ship,4,1,237,4,medium,22,2231,1,F,F,0.305
4060,B,Ship,4,3,261,3,medium,1,4590,0,M,F,0.47
1944,F,Ship,4,4,224,2,high,31,2084,1,F,M,0.58
4570,B,Ship,4,5,136,3,medium,7,4817,1,M,M,0.575
2634,F,Ship,3,4,229,6,medium,33,2815,1,F,F,0.35
4081,D,Ship,3,4,265,3,medium,7,5113,0,F,M,0.61
10033,D,Ship,3,3,224,6,medium,10,4221,0,M,F,0.475
9439,D,Road,6,4,205,4,low,10,1974,1,F,M,0.51
5688,F,Ship,5,2,111,4,medium,7,4424,0,F,F,0.395
8954,F,Ship,2,2,98,5,medium,10,4368,0,M,F,0.44
4466,F,Ship,6,2,182,3,low,7,4371,1,M,M,0.665
3213,A,Ship,4,5,243,3,low,2,4909,0,F,F,0.345
2952,F,Ship,4,2,165,3,low,7,1702,1,M,M,0.56
10043,C,Ship,4,4,200,3,low,7,5807,1,F,F,0.305
9248,F,Ship,4,3,256,2,medium,3,4679,1,F,F,0.465
9101,C,Ship,5,1,240,5,low,2,1400,1,M,M,0.755
6108,F,Ship,3,3,170,3,low,7,5427,1,F,F,0.39
4987,D,Ship,7,1,278,4,low,10,1508,1,M,F,0.235
5192,F,Road,5,5,187,4,medium,9,5326,0,F,F,0.43
10618,B,Ship,3,4,160,3,medium,3,5662,0,M,F,0.48
8495,C,Flight,3,2,251,2,medium,4,4074,0,F,M,0.52
9670,B,Ship,6,5,271,4,low,3,1710,1,M,M,0.61
9663,A,Ship,6,4,292,4,medium,1,1372,1,F,M,0.53
9335,C,Ship,5,4,242,4,medium,5,5375,0,F,F,0.47
10465,D,Ship,5,1,228,5,low,2,1950,1,F,F,0.46
5277,A,Ship,6,5,294,4,low,4,1302,0,M,M,0.58
5728,B,Road,7,5,291,4,high,6,1135,0,M,M,0.515
1536,F,Ship,3,1,137,3,low,47,1611,1,M,F,0.41
710,F,Ship,7,1,192,3,low,38,1372,1,M,M,0.505
7489,D,Ship,5,5,250,4,medium,8,1247,1,F,F,0.465
10504,B,Ship,5,5,244,3,medium,7,4078,1,M,F,0.48
3727,D,Ship,3,5,241,3,low,2,4976,1,M,M,0.545
2655,A,Ship,2,5,150,3,low,16,1738,1,F,F,0.49
10752,F,Ship,5,5,244,6,low,1,1222,0,F,M,0.605
10970,F,Flight,5,2,234,5,medium,7,1524,0,M,M,0.555
4623,A,Ship,4,1,223,3,low,9,4832,0,F,F,0.335
9039,A,Flight,4,1,179,2,medium,7,4605,0,F,F,0.365
9940,B,Ship,4,3,218,5,medium,9,1024,0,F,F,0.43
3734,F,Ship,5,5,228,5,low,6,4506,0,F,M,0.54
6638,F,Ship,3,4,153,4,low,5,5604,1,M,F,0.43
10567,D,Ship,3,4,254,2,medium,2,5957,0,M,M,0.615
3075,A,Ship,3,2,255,2,low,18,3732,1,M,F,0.485
5533,D,Ship,7,3,270,4,medium,10,1211,0,F,F,0.395
8793,A,Ship,3,1,160,3,medium,5,5524,0,F,M,0.515
10004,F,Flight,3,5,125,2,low,2,4182,1,F,F,0.475
4728,F,Ship,4,5,259,2,medium,4,4092,1,F,M,0.65
669,A,Road,5,1,179,3,low,62,1945,1,F,F,0.455
3366,F,Ship,4,4,256,3,medium,1,5784,1,M,M,0.585
558,F,Flight,2,3,198,2,medium,28,3514,1,M,M,0.545
1855,D,Ship,4,5,238,10,medium,38,3556,1,M,F,0.445
10539,A,Road,3,2,213,6,medium,9,5418,1,M,M,0.6
3485,C,Ship,4,4,223,4,low,1,4219,0,M,M,0.595
10047,A,Ship,3,2,187,3,medium,7,5334,0,F,M,0.61
6544,B,Ship,6,1,261,4,medium,8,1524,0,F,M,0.575
2014,B,Ship,5,3,174,5,medium,47,1909,1,M,M,0.56
6464,F,Ship,3,2,131,5,low,8,5084,0,F,F,0.365
4766,F,Ship,4,4,140,3,low,4,5924,1,F,M,0.65
3655,D,Ship,5,3,169,3,low,9,4289,1,F,M,0.52
613,D,Ship,4,3,187,3,low,61,2207,1,M,F,0.475
7251,A,Road,5,1,177,2,medium,9,4881,0,M,M,0.575
6049,D,Ship,5,1,269,6,medium,8,1341,0,F,F,0.45
7712,F,Ship,7,5,267,4,medium,10,1067,0,F,M,0.515
10902,F,Ship,4,4,201,2,medium,7,4320,0,M,F,0.37
6382,B,Ship,4,3,271,2,medium,9,4967,1,M,F,0.375
7774,B,Ship,6,1,214,2,low,5,4708,0,M,M,0.6
769,D,Ship,4,3,141,3,low,2,1915,1,F,M,0.625
7791,A,Road,3,1,151,2,low,7,4437,0,F,F,0.465
8029,D,Ship,7,1,290,4,low,4,1488,0,M,M,0.67
2993,C,Road,3,5,129,3,medium,52,1513,1,F,F,0.475
6392,F,Ship,3,2,239,3,low,10,4486,0,F,F,0.44
1104,F,Flight,3,3,104,5,medium,41,1936,1,F,F,0.385
876,F,Ship,4,1,222,3,medium,45,3158,1,M,F,0.395
5211,A,Flight,5,4,121,5,high,4,4814,0,F,M,0.515
8457,A,Ship,3,5,124,2,medium,1,5709,1,M,M,0.57
993,A,Ship,4,3,136,3,medium,9,1548,1,M,M,0.63
8633,C,Flight,7,1,255,4,medium,3,1450,0,F,M,0.725
7640,F,Ship,4,3,248,2,medium,10,5211,0,F,F,0.385
1207,D,Road,4,4,236,4,low,65,2280,1,M,M,0.525
7885,D,Ship,3,1,222,3,low,1,5362,1,M,F,0.35
9106,B,Ship,6,5,294,4,medium,10,1628,1,M,F,0.46
3300,F,Flight,4,4,208,3,low,10,4919,0,F,M,0.595
8929,D,Ship,5,5,265,6,low,4,1937,1,M,F,0.47
10021,D,Ship,3,3,158,2,low,4,5960,0,F,M,0.59
966,F,Flight,5,2,231,2,medium,55,3894,1,F,M,0.54
10377,A,Ship,4,3,169,3,low,8,4613,0,F,F,0.48
5173,D,Ship,3,2,201,3,high,6,5165,1,M,M,0.57
2657,C,Ship,3,1,181,3,medium,34,3306,1,M,M,0.61
2061,A,Flight,3,2,173,3,high,60,1582,1,M,F,0.485
4741,D,Ship,3,1,144,3,medium,6,4163,0,F,M,0.605
2570,F,Ship,5,2,263,2,medium,63,1254,1,F,F,0.385
8355,A,Flight,6,4,279,4,low,10,1462,1,F,F,0.5
366,F,Ship,3,2,234,3,medium,39,2099,1,M,F,0.355
5350,B,Flight,4,1,254,2,low,10,4230,1,M,M,0.54
3431,C,Flight,3,1,200,2,medium,10,5178,1,M,F,0.37
1533,A,Ship,3,5,166,3,high,31,1117,1,F,F,0.37
5314,B,Ship,4,2,256,4,medium,4,5469,0,M,M,0.6
5922,F,Ship,5,4,267,2,medium,4,4053,0,M,M,0.54
6221,C,Ship,4,1,265,6,low,2,1629,1,F,M,0.595
6095,C,Ship,4,4,215,2,high,6,5238,0,F,F,0.435
2472,F,Flight,5,2,143,3,medium,12,1802,1,M,M,0.615
7699,D,Ship,3,4,252,2,low,6,4630,1,M,F,0.455
2571,A,Ship,3,3,179,3,medium,41,1892,1,F,F,0.45
9016,B,Road,4,3,141,2,low,8,4331,0,F,M,0.52
9905,C,Ship,3,2,179,8,high,3,4584,0,M,M,0.57
2322,F,Road,5,5,192,3,medium,37,2197,1,F,F,0.405
6738,F,Ship,6,3,245,5,medium,8,5678,1,F,M,0.605
10753,D,Ship,5,1,260,5,low,4,1257,0,M,M,0.58
3357,A,Ship,4,3,163,8,medium,6,5739,0,F,M,0.6
7372,B,Road,4,4,181,3,medium,1,5444,0,M,M,0.56
2983,D,Ship,3,5,126,2,low,63,1141,1,F,F,0.48
5763,A,Flight,6,3,245,4,low,2,1158,1,M,M,0.645
10852,B,Ship,5,1,241,4,medium,7,5519,1,M,M,0.51
4942,B,Flight,5,2,275,5,low,9,5168,1,F,M,0.585
6295,D,Road,7,5,250,4,low,2,1296,0,F,F,0.485
1318,B,Ship,4,4,111,6,low,8,1145,1,M,M,0.525
9459,A,Flight,5,1,271,5,low,4,1353,0,M,F,0.425
10077,A,Ship,5,3,242,3,low,10,4889,1,F,F,0.39
978,F,Ship,4,5,223,3,medium,63,2427,1,F,F,0.46
161,C,Ship,2,2,112,4,medium,56,1138,1,M,M,0.57
5735,C,Road,3,5,275,2,low,7,4619,0,F,F,0.395
4104,F,Road,4,3,139,3,low,1,4986,0,F,F,0.45
10374,F,Ship,3,5,143,2,low,8,4754,1,M,F,0.415
5098,B,Ship,5,4,202,5,low,6,5230,1,F,F,0.5
838,B,Flight,5,2,278,2,low,17,2493,1,F,F,0.49
9870,F,Flight,3,1,109,6,low,5,4374,1,F,F,0.385
5286,F,Ship,6,2,304,4,low,9,1392,0,F,M,0.595
1439,C,Ship,3,4,160,4,low,56,1408,1,F,M,0.615
8181,A,Ship,3,1,189,2,low,5,4738,0,F,F,0.48
653,C,Ship,5,2,209,4,medium,12,2933,1,F,F,0.44
7165,D,Ship,5,4,225,5,low,7,1476,0,M,M,0.515
2385,A,Ship,4,5,260,3,medium,59,3951,1,M,F,0.47
2980,B,Ship,5,2,208,8,low,62,3450,1,M,F,0.42
9747,A,Ship,4,5,196,3,low,4,5610,0,F,F,0.45
5636,F,Ship,3,2,268,3,low,9,4215,0,M,M,0.545
8603,C,Ship,5,5,232,5,low,1,1127,0,M,M,0.665
1029,A,Ship,3,3,193,3,medium,11,3188,1,M,M,0.505
6229,D,Ship,6,2,269,4,low,6,1073,0,M,F,0.265
8713,D,Ship,4,2,133,6,medium,9,4879,0,F,M,0.56
1050,F,Ship,6,5,237,5,high,63,2573,1,F,F,0.495
8839,D,Ship,5,1,232,5,low,6,1427,0,M,M,0.61
3829,D,Road,4,2,164,2,low,7,1116,0,F,M,0.59
3719,C,Ship,3,5,193,3,high,10,5991,1,F,F,0.415
8263,D,Ship,4,1,226,5,medium,2,1912,0,F,M,0.565
2915,C,Ship,4,4,207,2,medium,14,2945,1,F,F,0.42
3736,B,Ship,6,1,170,3,low,10,4858,0,F,F,0.495
7519,D,Road,6,2,260,3,low,2,4071,0,M,M,0.515
8644,B,Flight,6,4,303,5,low,5,1195,1,M,F,0.47
2794,B,Ship,3,5,212,3,low,19,2703,1,F,F,0.485
9111,A,Ship,3,1,153,2,low,6,4996,0,M,F,0.395
5912,F,Ship,3,2,149,5,medium,9,4310,0,F,F,0.44
7897,D,Ship,3,3,242,3,medium,8,5915,1,F,M,0.65
740,F,Ship,3,2,241,3,low,22,3030,1,M,M,0.61
920,F,Ship,3,2,160,10,medium,25,1548,1,M,F,0.38
7226,F,Ship,5,4,219,2,medium,5,4919,1,F,F,0.48
8442,F,Ship,3,1,132,2,medium,2,4129,0,M,M,0.605
6403,D,Ship,4,5,144,2,medium,8,5478,0,M,F,0.475
7345,D,Ship,3,4,185,2,low,4,5926,0,M,M,0.605
7388,F,Road,4,1,157,7,low,7,4385,0,F,F,0.435
4259,C,Flight,4,4,141,3,low,7,4683,0,M,F,0.465
3603,A,Ship,3,2,149,3,medium,7,4049,1,F,M,0.51
9100,B,Ship,6,5,282,4,low,5,1364,1,M,M,0.77
9707,C,Road,6,3,310,4,low,2,1189,0,F,F,0.42
2669,C,Ship,4,3,154,3,low,33,1101,1,M,M,0.665
4319,C,Ship,4,4,249,10,medium,2,4190,0,F,M,0.55
5925,A,Ship,4,2,272,2,low,1,5939,1,F,F,0.415
512,F,Ship,5,2,172,3,medium,65,1667,1,M,F,0.34
3227,C,Ship,4,2,271,3,medium,4,4743,1,M,M,0.675
1798,B,Flight,5,4,229,2,medium,9,3667,1,M,M,0.505
8141,C,Ship,3,2,178,2,medium,2,4122,0,F,M,0.57
1509,A,Flight,4,5,259,2,medium,15,2381,1,M,M,0.57
546,F,Flight,3,1,168,3,low,46,1886,1,M,F,0.34
6485,C,Ship,3,5,240,7,medium,9,5525,1,F,F,0.45
10149,A,Flight,5,3,243,6,medium,10,1189,1,F,F,0.475
8676,F,Ship,4,3,274,3,medium,8,4276,0,F,F,0.37
3321,A,Ship,2,4,194,2,low,4,4803,1,F,M,0.61
3060,F,Ship,5,5,195,2,low,6,3936,1,F,M,0.61
9072,F,Ship,3,1,159,3,low,3,5044,0,F,M,0.52
8724,F,Ship,5,3,255,4,low,5,5870,0,F,F,0.44
5351,C,Flight,5,5,103,6,medium,2,4860,0,F,F,0.475
4903,D,Ship,5,1,255,3,high,6,4044,1,M,M,0.59
6645,A,Ship,4,3,258,2,low,3,4555,0,F,M,0.54
3360,F,Ship,3,5,150,3,medium,4,4442,1,F,M,0.645
5973,A,Ship,3,3,265,3,medium,3,5986,1,F,F,0.385
3166,B,Flight,3,1,178,3,low,3,4811,0,M,M,0.64
2458,B,Road,5,2,137,3,medium,47,1023,1,M,M,0.575
1402,B,Ship,3,5,152,6,low,32,1158,1,F,F,0.43
3849,A,Flight,3,4,224,2,low,8,4162,0,M,M,0.575
8513,C,Ship,3,5,184,3,low,2,4357,1,F,M,0.55
6598,B,Ship,4,1,219,2,medium,2,1752,0,F,M,0.525
5669,C,Ship,3,2,225,3,low,3,5529,0,M,M,0.55
10460,F,Ship,2,3,277,3,medium,1,1738,0,F,M,0.535
2125,D,Ship,3,2,250,5,low,36,2717,1,F,F,0.425
1596,F,Ship,4,3,158,3,medium,27,1207,1,F,M,0.59
590,F,Ship,3,2,178,2,medium,59,1933,1,F,F,0.32
10786,B,Ship,5,1,248,5,medium,5,1861,0,F,F,0.425
3397,D,Ship,2,4,172,5,low,4,4668,0,M,M,0.53
9073,D,Ship,5,4,137,2,low,7,5338,1,M,F,0.405
9396,F,Ship,6,3,255,4,low,6,1654,1,M,F,0.375
555,A,Flight,5,4,250,3,low,11,3373,1,F,M,0.57
1634,F,Road,5,2,266,7,low,12,2056,1,F,F,0.47
4114,B,Flight,5,1,238,2,medium,5,5441,1,M,M,0.56
7072,B,Ship,3,1,198,2,low,8,4940,0,F,F,0.43
232,B,Ship,3,4,209,3,medium,60,2240,1,F,F,0.5
3165,A,Flight,4,4,225,5,low,5,5060,1,M,M,0.61
1366,B,Flight,3,1,167,3,low,1,1252,1,M,F,0.46
9895,D,Ship,3,1,271,3,medium,1,5486,1,M,M,0.515
2705,C,Ship,3,3,257,3,low,64,3103,1,M,F,0.285
10528,B,Road,5,5,237,3,medium,5,4285,1,M,F,0.455
7452,F,Ship,4,1,246,6,low,4,1489,0,M,M,0.54
1313,C,Ship,2,2,139,3,medium,23,1283,1,F,M,0.51
8794,B,Ship,3,5,268,2,medium,10,5895,0,F,M,0.55
1435,D,Ship,3,5,172,2,medium,60,1840,1,M,F,0.45
8919,A,Flight,5,3,241,5,low,2,1834,1,F,F,0.42
6335,C,Ship,2,2,226,3,low,5,5875,0,M,M,0.51
4538,F,Flight,4,3,197,5,low,8,4209,1,F,F,0.5
6181,D,Flight,4,3,235,3,low,4,5289,1,F,M,0.535
1918,B,Flight,5,4,242,3,high,2,3564,1,F,M,0.52
8094,F,Flight,5,1,226,4,high,2,5600,0,F,M,0.605
2578,B,Road,3,1,175,2,low,42,1668,1,M,F,0.495
6553,D,Road,5,4,254,5,medium,7,1545,0,M,F,0.37
467,C,Ship,3,5,226,2,medium,2,1043,1,F,M,0.565
59,C,Ship,5,5,141,3,high,41,1367,1,M,F,0.4
1750,B,Ship,3,1,174,4,low,18,1072,1,M,F,0.435
3428,F,Flight,4,3,148,5,medium,6,4802,0,F,M,0.595
2312,F,Road,3,5,191,3,high,17,2235,1,F,F,0.485
7426,B,Ship,3,2,214,2,medium,7,1693,0,M,F,0.43
8798,F,Ship,3,3,150,2,medium,9,4100,0,M,F,0.405
1769,C,Road,4,3,147,2,high,52,1570,1,F,M,0.545
4761,A,Ship,6,5,290,4,medium,2,1867,1,M,F,0.435
9836,F,Ship,4,3,244,3,low,9,5339,0,M,F,0.4
1405,D,Ship,4,3,150,2,low,51,1491,1,M,M,0.57
668,F,Road,3,1,237,4,low,33,2782,1,M,F,0.495
6731,C,Ship,3,5,161,2,medium,9,4623,0,M,M,0.545
5335,D,Road,5,3,111,4,medium,8,4575,0,F,F,0.425
2572,B,Ship,4,5,212,4,low,21,1014,1,M,F,0.435
133,D,Flight,5,2,247,3,low,17,3889,1,M,F,0.475
3767,C,Ship,5,2,156,4,low,8,5014,0,M,M,0.65
6232,B,Ship,6,1,300,4,medium,2,1790,1,F,M,0.535
4921,D,Road,4,3,208,3,medium,3,4837,1,F,F,0.47
6729,A,Flight,3,3,234,3,low,3,4405,0,M,M,0.635
284,F,Flight,5,4,165,3,low,20,1150,1,F,M,0.56
7689,A,Flight,4,2,180,2,medium,10,5666,1,F,M,0.505
5727,A,Ship,6,4,290,4,medium,10,1366,0,M,M,0.54
8775,A,Flight,4,2,242,2,medium,8,5243,1,F,F,0.5
2870,F,Road,4,5,203,2,low,20,2421,1,F,F,0.43
5491,D,Flight,3,2,135,7,medium,8,4901,0,M,M,0.535
4418,F,Ship,3,2,207,2,low,9,4671,0,M,F,0.49
9061,D,Ship,3,2,160,3,low,7,4468,0,F,M,0.565
6610,B,Ship,5,1,267,5,medium,10,1505,0,M,M,0.545
9606,F,Flight,5,2,255,2,medium,9,5609,0,M,F,0.38
3869,C,Ship,4,3,235,3,high,10,4172,0,F,M,0.51
10205,C,Ship,5,2,248,5,medium,1,1845,1,F,M,0.635
3892,B,Ship,3,4,243,2,high,7,4024,0,M,F,0.495
7474,B,Ship,5,4,242,5,medium,1,1824,1,M,F,0.455
5955,A,Ship,4,5,134,3,low,8,5694,0,F,F,0.405
6597,A,Ship,7,2,261,4,medium,9,1918,1,M,M,0.52
633,A,Ship,4,3,171,4,low,55,1539,1,F,F,0.42
6456,F,Flight,5,2,161,3,low,8,5804,1,M,M,0.51
1712,F,Ship,2,5,206,3,low,46,2944,1,F,F,0.47
10306,B,Ship,4,4,154,3,low,4,5393,1,M,M,0.535
10391,C,Road,5,2,222,3,medium,10,5644,1,M,M,0.565
5330,F,Road,5,1,234,3,high,9,5548,0,F,F,0.49
76,B,Ship,4,1,266,3,low,23,3775,1,F,F,0.41
2284,B,Ship,6,5,174,3,medium,32,1921,1,F,F,0.39
6459,A,Ship,3,2,198,2,low,9,4250,1,M,M,0.58
3713,C,Flight,5,5,105,5,low,10,5418,1,F,F,0.405
95,C,Ship,4,1,213,4,high,35,2343,1,F,F,0.42
8520,F,Ship,2,1,238,2,low,4,4992,0,F,F,0.425
1424,F,Ship,4,2,150,3,high,32,1689,1,F,M,0.6
6444,F,Flight,4,4,196,3,low,5,5514,0,M,M,0.625
8668,B,Ship,5,5,193,3,low,3,5037,0,F,F,0.475
5080,B,Flight,4,1,212,3,low,2,4353,1,M,M,0.685
5907,A,Flight,3,5,254,3,low,6,4703,0,M,M,0.645
9814,B,Ship,5,1,229,4,medium,1,4584,1,M,M,0.525
1852,B,Ship,3,1,169,10,medium,15,1107,1,F,F,0.445
1379,C,Flight,3,1,110,3,low,54,1155,1,F,M,0.55
1584,F,Ship,5,5,214,3,low,31,2033,1,F,F,0.46
916,B,Ship,4,1,258,3,medium,3,3928,1,M,M,0.61
10400,F,Road,4,2,189,10,medium,5,5470,0,F,F,0.375
10049,C,Ship,3,1,171,4,medium,6,5398,0,F,F,0.49
2940,F,Ship,3,1,139,2,low,47,1241,1,M,F,0.42
4372,B,Road,4,1,207,2,medium,4,4099,0,M,M,0.54
6116,F,Ship,5,1,193,2,medium,1,4450,0,F,F,0.5
6421,D,Road,4,5,181,3,medium,1,5310,0,M,F,0.39
9135,A,Ship,6,1,289,4,low,3,1181,1,M,M,0.515
778,B,Ship,5,1,234,2,low,12,2372,1,M,F,0.35
1524,F,Flight,3,5,202,2,low,4,3372,1,F,M,0.565
7636,B,Ship,2,4,193,2,low,5,5706,0,F,M,0.55
8,F,Flight,4,1,233,2,low,48,2804,1,F,M,0.565
10117,D,Road,4,5,170,3,medium,3,4695,1,M,F,0.46
6476,F,Ship,3,2,270,6,medium,10,4725,1,F,M,0.52
1122,F,Ship,2,1,264,3,medium,10,3409,1,M,M,0.535
4234,B,Road,4,5,259,3,medium,3,4741,1,M,F,0.495
8296,B,Ship,3,3,174,2,low,1,5556,0,F,M,0.615
2004,F,Ship,6,5,210,5,high,37,3236,1,M,M,0.59
6028,B,Flight,4,1,245,5,medium,8,1923,0,F,M,0.52
3574,B,Flight,3,4,143,4,medium,5,5545,1,M,M,0.525
6321,A,Ship,5,5,228,3,medium,8,4731,1,F,M,0.545
1204,B,Ship,4,1,257,3,low,47,1308,1,M,M,0.535
6530,F,Ship,3,3,177,3,medium,10,5374,1,M,M,0.51
10167,A,Ship,2,5,271,3,low,9,4185,0,M,F,0.445
5971,D,Ship,4,5,271,4,low,6,5078,0,M,F,0.445
4956,F,Ship,2,2,177,4,low,8,5878,1,M,F,0.45
8350,B,Road,5,3,265,5,low,3,1005,1,F,F,0.395
7777,D,Ship,5,1,249,3,low,8,5940,0,F,F,0.465
8498,F,Flight,3,2,264,4,medium,1,4877,0,M,M,0.515
4483,D,Ship,5,4,171,5,medium,1,5749,0,M,M,0.54
1110,F,Flight,4,3,143,2,high,39,1727,1,M,F,0.485
8390,F,Ship,3,1,226,2,low,7,4703,0,M,M,0.53
8466,F,Ship,4,5,182,2,medium,10,5098,1,F,F,0.36
8434,B,Ship,3,2,256,3,low,1,4932,0,M,M,0.64
5230,B,Ship,4,2,268,6,medium,2,4348,0,M,F,0.495
5503,D,Ship,7,2,283,5,low,10,1722,1,F,F,0.49
1972,B,Ship,4,4,240,3,low,62,3478,1,F,M,0.505
2533,D,Ship,3,5,236,3,low,54,3976,1,F,F,0.43
9124,B,Ship,5,5,167,3,medium,1,4314,0,M,F,0.455
3,A,Flight,2,2,183,4,low,48,3374,1,M,M,0.515
9,A,Flight,3,4,150,3,low,11,1861,1,F,M,0.725
131,C,Road,3,5,179,2,low,17,1364,1,F,M,0.615
8722,B,Ship,4,5,198,2,medium,9,4108,0,F,F,0.375
1945,D,Ship,4,4,184,3,low,52,3128,1,F,M,0.54
1904,F,Road,2,1,296,5,medium,29,1648,1,M,F,0.465
10659,A,Ship,5,4,260,5,low,2,1178,1,F,M,0.58
1998,F,Ship,6,2,172,2,low,41,1006,1,M,F,0.435
3128,F,Road,3,3,193,2,low,19,3097,1,M,M,0.58
3707,C,Flight,3,2,274,2,medium,5,5161,0,M,M,0.555
3927,A,Ship,2,3,178,3,medium,8,4451,1,F,M,0.51
6784,B,Ship,5,2,249,3,low,9,5978,1,M,F,0.34
8802,F,Ship,5,2,164,3,medium,6,4302,0,F,F,0.415
395,C,Road,3,2,272,2,low,33,2321,1,M,F,0.415
4700,F,Ship,3,4,147,3,low,8,5525,0,F,F,0.285
6227,C,Ship,4,4,227,5,low,8,1982,1,M,M,0.605
637,D,Ship,3,4,192,2,low,56,3765,1,F,M,0.565
10919,C,Ship,5,3,246,5,low,2,1185,0,M,M,0.56
8767,D,Flight,5,5,182,3,low,9,5388,0,F,M,0.555
5438,F,Ship,4,3,192,3,medium,10,5190,0,F,F,0.5
4614,F,Ship,3,2,142,2,low,7,4082,0,M,F,0.42
1126,B,Ship,6,4,283,5,medium,35,2686,1,F,F,0.425
10433,C,Ship,3,3,241,3,medium,10,5275,1,F,F,0.425
5810,F,Ship,5,1,179,3,low,7,5814,0,F,M,0.55
1331,C,Ship,3,1,199,2,medium,18,3346,1,F,F,0.28
4305,A,Ship,4,4,163,2,low,9,4720,0,F,M,0.52
10630,B,Ship,4,5,274,4,low,3,5145,0,M,F,0.445
3459,A,Ship,4,1,170,2,medium,5,5182,0,F,F,0.44
7411,D,Flight,6,4,290,4,low,3,1544,1,F,F,0.405
1639,D,Road,4,4,209,3,medium,52,2740,1,F,M,0.565
6194,F,Ship,4,4,133,4,high,10,5296,0,F,M,0.505
384,F,Ship,4,5,175,2,low,40,1270,1,M,F,0.4
8206,B,Road,4,5,177,3,medium,7,4031,1,M,F,0.355
1873,D,Ship,4,4,234,2,high,2,2008,1,M,M,0.565
9224,F,Ship,4,5,141,2,low,10,5907,1,F,F,0.41
5104,B,Ship,5,3,215,2,medium,10,5194,1,F,F,0.47
9904,B,Ship,3,3,202,4,medium,10,5137,1,M,F,0.415
6069,A,Ship,4,1,224,4,medium,5,4887,0,F,M,0.645
5495,C,Flight,3,2,240,8,low,9,4908,0,F,F,0.395
9531,A,Ship,4,2,144,5,low,3,5807,1,F,F,0.395
2953,D,Ship,3,3,162,3,low,3,1693,1,M,M,0.575
5509,D,Ship,6,5,264,4,low,4,1822,1,F,F,0.46
7450,B,Ship,5,2,223,5,low,2,1232,1,M,F,0.48
6297,A,Road,4,3,246,6,low,10,1176,0,F,F,0.43
1733,C,Ship,4,3,139,3,medium,47,1323,1,F,F,0.345
9089,C,Ship,3,4,225,4,low,10,4460,1,M,F,0.465
