ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_low,Product_importance_medium,Gender_M
8563,4,4,229,5,7,1049,1,False,False,True,False,False,True,True,False,True
8564,3,2,177,2,9,4648,0,False,False,False,True,False,True,False,False,True
8565,3,2,193,2,3,4799,1,False,False,False,False,False,True,True,False,True
8566,3,4,165,2,1,5745,0,True,False,False,False,False,True,False,True,True
8567,4,5,183,4,3,5881,0,False,True,False,False,False,True,True,False,True
8568,4,2,161,3,8,4382,0,False,False,False,True,False,True,True,False,False
8569,2,5,238,2,6,5325,1,False,False,True,False,False,True,True,False,False
8570,3,5,191,4,2,5177,1,False,False,False,True,False,True,True,False,True
8571,3,1,165,3,10,5823,0,False,False,False,False,False,True,True,False,True
8572,3,5,233,2,2,4193,0,True,False,False,False,False,True,False,True,False
8573,4,4,234,2,8,5744,0,False,True,False,False,False,True,False,True,False
8574,4,3,252,3,10,5802,1,False,False,False,True,False,True,False,True,False
8575,3,2,155,3,1,5731,1,False,False,True,False,False,True,True,False,True
8576,3,1,269,8,4,4290,0,False,False,False,True,False,True,False,True,False
8577,4,1,224,2,6,4454,1,False,False,False,False,False,True,True,False,False
8578,5,4,230,3,6,4257,0,True,False,False,False,False,True,False,True,True
8579,4,5,253,3,1,5402,0,False,True,False,False,False,True,True,False,False
8580,5,1,181,3,3,5118,0,False,False,False,True,False,True,True,False,False
8581,4,2,233,4,6,5256,0,False,False,True,False,False,True,False,False,False
8582,4,4,243,5,10,4356,0,False,False,False,True,False,True,False,True,True
8583,5,5,271,2,6,4788,1,False,False,False,False,False,True,False,True,True
8584,4,3,134,4,8,4879,1,True,False,False,False,False,True,True,False,True
8585,3,2,154,10,8,5811,1,False,True,False,False,False,True,False,False,False
8586,6,4,222,8,1,5808,1,False,False,False,True,False,True,True,False,False
8587,3,5,251,10,9,5962,0,False,False,True,False,False,True,False,True,True
8588,4,5,239,3,6,5154,1,False,False,False,True,False,True,True,False,True
8589,5,1,211,3,7,5594,1,False,False,False,False,False,True,True,False,True
8590,3,2,195,10,9,4256,0,True,False,False,False,False,True,True,False,False
8591,4,5,224,10,7,4521,1,False,True,False,False,False,True,False,True,False
8592,4,4,144,8,6,4390,1,False,False,False,True,False,True,False,True,True
8593,4,1,167,4,7,5264,0,False,False,True,False,False,True,False,False,True
8594,3,3,188,4,1,4296,1,False,False,False,True,False,True,False,True,True
8595,2,4,245,2,10,5389,0,False,False,False,False,False,True,False,True,False
8596,2,1,212,2,8,4128,0,True,False,False,False,False,True,False,False,False
8597,3,5,240,3,6,5642,0,False,True,False,False,False,True,True,False,False
8598,5,1,226,5,3,1409,0,False,False,False,True,False,True,False,True,True
8599,6,3,278,4,9,1368,0,False,False,True,False,False,True,True,False,False
8600,4,1,232,5,8,1943,0,False,False,False,True,False,True,False,True,True
8601,6,5,287,4,8,1465,0,False,False,False,False,False,True,True,False,True
8602,4,5,228,5,5,1373,1,True,False,False,False,False,True,True,False,True
8603,5,5,232,5,1,1127,0,False,True,False,False,False,True,True,False,True
8604,6,5,308,4,4,1202,0,False,False,False,True,False,True,True,False,True
8605,7,1,287,4,1,1660,0,False,False,True,False,True,False,True,False,True
8606,6,5,246,4,2,1581,0,False,False,False,True,True,False,False,True,True
8607,4,1,262,6,3,1830,1,False,False,False,False,True,False,True,False,False
8608,6,5,275,4,6,1872,0,True,False,False,False,True,False,True,False,False
8609,5,3,236,5,10,1630,0,False,True,False,False,True,False,False,True,True
8610,5,2,221,6,4,1952,1,False,False,False,True,True,False,False,True,True
8611,5,4,228,5,9,1549,1,False,False,True,False,True,False,True,False,False
8612,4,5,234,5,1,1991,1,False,False,False,True,True,False,True,False,False
8613,5,1,242,5,9,1767,0,False,False,False,False,True,False,True,False,True
8614,7,1,307,4,8,1339,0,True,False,False,False,True,False,True,False,False
8615,6,3,260,4,4,1358,0,False,True,False,False,True,False,True,False,True
8616,4,5,239,5,7,1380,0,False,False,False,True,True,False,True,False,True
8617,6,4,305,4,1,1384,0,False,False,True,False,True,False,True,False,False
8618,5,2,254,6,5,1951,0,False,False,False,True,True,False,True,False,False
8619,2,1,258,5,9,1548,1,False,False,False,False,True,False,True,False,False
8620,5,3,267,6,10,1027,0,True,False,False,False,True,False,True,False,True
8621,4,2,246,5,10,1720,0,False,True,False,False,True,False,True,False,False
8622,4,2,246,5,9,1206,1,False,False,False,True,True,False,True,False,True
8623,4,2,261,5,5,1073,1,False,False,True,False,True,False,False,True,True
8624,5,1,239,5,6,1815,0,False,False,False,True,True,False,True,False,False
8625,5,3,245,5,8,1471,0,False,False,False,False,True,False,True,False,True
8626,5,3,237,5,2,1869,1,True,False,False,False,True,False,False,True,False
8627,7,3,307,4,1,1793,1,False,True,False,False,False,False,True,False,True
8628,5,2,252,5,10,1568,0,False,False,False,True,False,False,True,False,False
8629,5,5,225,5,7,1168,0,False,False,True,False,False,False,True,False,True
8630,6,4,258,4,7,1726,1,False,False,False,True,False,False,True,False,False
8631,7,1,254,4,6,1279,1,False,False,False,False,False,False,False,True,True
8632,5,3,232,5,1,1835,1,True,False,False,False,False,False,True,False,False
8633,7,1,255,4,3,1450,0,False,True,False,False,False,False,False,True,False
8634,5,1,235,5,10,1920,0,False,False,False,True,False,False,True,False,False
8635,7,5,269,4,2,1592,0,False,False,True,False,False,False,False,True,True
8636,6,2,243,4,4,1768,0,False,False,False,True,False,False,True,False,True
8637,7,2,253,4,1,1294,1,False,False,False,False,False,False,True,False,True
8638,5,1,266,5,2,1798,0,True,False,False,False,False,False,False,True,False
8639,5,3,154,4,3,1066,1,False,True,False,False,False,False,True,False,False
8640,4,3,245,5,4,1470,0,False,False,False,True,False,False,True,False,True
8641,4,5,275,5,8,1093,1,False,False,True,False,False,False,False,True,False
8642,6,1,261,4,10,1290,1,False,False,False,True,False,False,False,True,True
8643,4,5,273,5,2,1441,0,False,False,False,False,False,False,True,False,True
8644,6,4,303,5,5,1195,1,True,False,False,False,False,False,True,False,True
8645,5,1,255,5,3,1574,1,False,True,False,False,False,False,True,False,True
8646,4,4,225,5,1,1476,1,False,False,False,True,False,False,True,False,False
8647,4,5,233,6,8,1176,0,False,False,True,False,False,False,True,False,True
8648,6,1,285,4,3,1448,1,False,False,False,True,False,False,True,False,False
8649,5,5,272,4,10,1383,1,False,False,False,False,False,True,False,True,True
8650,7,5,273,4,9,1329,1,True,False,False,False,False,True,False,True,True
8651,4,3,253,6,4,1788,1,False,True,False,False,False,True,True,False,False
8652,6,2,279,4,4,1148,0,False,False,False,True,False,True,False,True,False
8653,4,2,235,5,8,1021,0,False,False,True,False,False,True,True,False,True
8654,4,1,255,5,9,1793,1,False,False,False,True,False,True,True,False,False
8655,7,5,301,4,7,1727,0,False,False,False,False,False,True,True,False,False
8656,7,1,245,4,4,1653,1,True,False,False,False,False,True,False,True,True
8657,7,5,265,4,1,1601,0,False,True,False,False,False,True,True,False,False
8658,4,4,252,5,2,1995,1,False,False,False,True,False,True,False,True,True
8659,6,1,281,4,2,1592,0,False,False,True,False,False,True,False,True,True
8660,6,2,269,4,10,1166,0,False,False,False,True,False,True,False,True,False
8661,4,2,271,5,4,1633,1,False,False,False,False,False,True,False,True,True
8662,5,2,239,5,6,1365,1,True,False,False,False,False,True,False,True,False
8663,7,5,293,4,2,1080,1,False,True,False,False,False,True,True,False,False
8664,4,1,165,5,1,4170,1,False,False,False,True,False,True,False,True,False
8665,3,3,202,4,9,4917,0,False,False,True,False,False,True,True,False,False
8666,4,4,201,3,2,5385,0,False,False,False,True,False,True,True,False,False
8667,5,5,161,3,5,4702,0,False,False,False,False,False,True,True,False,False
8668,5,5,193,3,3,5037,0,True,False,False,False,False,True,True,False,False
8669,3,1,152,3,1,4949,1,False,True,False,False,False,True,True,False,True
8670,4,4,189,2,3,5837,1,False,False,False,True,False,True,False,True,True
8671,3,1,159,3,10,4784,1,False,False,True,False,False,True,True,False,True
8672,5,1,259,3,1,5725,0,False,False,False,True,False,True,True,False,True
8673,3,2,224,3,8,5869,0,False,False,False,False,False,True,False,True,True
8674,4,4,172,2,3,5538,1,True,False,False,False,False,True,False,True,False
8675,4,5,148,3,5,5216,0,False,True,False,False,False,True,False,True,False
8676,4,3,274,3,8,4276,0,False,False,False,True,False,True,False,True,False
8677,3,1,207,4,9,5889,0,False,False,True,False,False,True,True,False,False
8678,4,5,159,5,2,5654,1,False,False,False,True,False,True,False,True,False
8679,3,1,198,3,3,4965,1,False,False,False,False,False,True,True,False,True
8680,4,5,196,2,3,5505,0,True,False,False,False,False,True,False,True,False
8681,5,1,137,2,9,4580,1,False,True,False,False,False,True,True,False,True
8682,3,3,192,3,4,5479,0,False,False,False,True,False,True,False,True,True
8683,3,4,214,3,1,5722,0,False,False,True,False,False,True,True,False,False
8684,6,3,267,4,2,5917,1,False,False,False,True,False,True,False,True,True
8685,3,5,205,3,9,4565,1,False,False,False,False,False,True,False,True,False
8686,2,4,102,4,6,5421,0,True,False,False,False,False,True,False,True,False
8687,3,2,150,2,5,5264,0,False,True,False,False,False,True,False,True,True
8688,5,1,176,3,3,5919,0,False,False,False,True,False,True,True,False,True
8689,3,3,169,3,1,4647,0,False,False,True,False,False,True,False,False,True
8690,4,4,151,3,5,4732,0,False,False,False,True,False,True,False,True,False
8691,3,5,243,3,1,4623,0,False,False,False,False,False,True,True,False,True
8692,4,2,150,2,2,5301,0,True,False,False,False,False,True,True,False,False
8693,4,3,229,2,6,4226,1,False,True,False,False,False,True,True,False,True
8694,6,2,164,4,6,5264,0,False,False,False,True,False,True,True,False,True
8695,3,5,220,3,9,5672,1,False,False,True,False,False,True,True,False,False
8696,3,1,187,3,7,4607,0,False,False,False,True,False,True,False,True,True
8697,5,4,255,3,1,5775,1,False,False,False,False,False,True,True,False,False
8698,5,4,252,3,2,4162,0,True,False,False,False,False,True,False,True,True
8699,5,5,242,4,2,5359,0,False,True,False,False,False,True,False,True,False
8700,3,1,162,3,7,5073,0,False,False,False,True,False,True,True,False,True
8701,3,2,219,3,1,4918,1,False,False,True,False,False,True,False,True,True
8702,4,2,248,3,2,5028,1,False,False,False,True,False,True,True,False,True
8703,4,3,228,3,1,5408,1,False,False,False,False,False,True,False,True,False
8704,4,4,149,2,2,5881,0,True,False,False,False,False,True,False,True,False
8705,3,5,206,3,9,5751,0,False,True,False,False,False,True,False,True,False
8706,3,1,204,3,4,4619,1,False,False,False,True,False,True,False,True,True
8707,5,3,222,4,2,4060,0,False,False,True,False,False,True,False,True,True
8708,3,5,248,2,1,4108,1,False,False,False,True,False,True,False,True,True
8709,3,3,225,3,7,4961,1,False,False,False,False,False,True,False,True,False
8710,3,2,244,2,9,4142,0,True,False,False,False,False,True,False,False,False
8711,2,3,184,4,3,4719,0,False,True,False,False,False,True,False,True,True
8712,4,5,223,3,9,5649,1,False,False,False,True,False,True,True,False,True
8713,4,2,133,6,9,4879,0,False,False,True,False,False,True,False,True,False
8714,4,3,164,4,1,4257,0,False,False,False,True,False,True,False,True,True
8715,3,5,222,4,9,4247,0,False,False,False,False,False,True,False,True,False
8716,2,1,198,2,8,4323,0,True,False,False,False,False,True,True,False,True
8717,5,5,198,3,5,4754,1,False,True,False,False,False,True,True,False,False
8718,5,1,193,6,4,5964,0,False,False,False,True,False,True,False,True,False
8719,5,1,149,3,9,5173,1,False,False,True,False,False,True,True,False,False
8720,4,4,265,4,6,4607,1,False,False,False,True,False,True,False,True,False
8721,3,3,187,2,7,4859,0,False,False,False,False,False,True,True,False,False
8722,4,5,198,2,9,4108,0,True,False,False,False,False,True,False,True,False
8723,3,4,177,3,1,4965,0,False,True,False,False,False,True,False,True,False
8724,5,3,255,4,5,5870,0,False,False,False,True,False,True,True,False,False
8725,3,2,141,2,7,5231,0,False,False,True,False,False,True,False,True,False
8726,3,2,180,2,4,4758,1,False,False,False,True,False,True,False,True,False
8727,3,4,254,3,4,5830,1,False,False,False,False,False,True,False,False,True
8728,2,3,211,2,2,4611,0,True,False,False,False,False,True,False,True,True
8729,3,4,238,2,7,5974,0,False,True,False,False,False,True,False,True,True
8730,4,4,239,3,6,5632,0,False,False,False,True,False,True,False,True,True
8731,4,3,175,2,3,4961,1,False,False,True,False,False,True,False,True,True
8732,5,2,238,2,5,5703,0,False,False,False,True,False,True,True,False,True
8733,6,4,268,4,5,4126,1,False,False,False,False,False,True,False,True,True
8734,4,5,142,2,10,5428,1,True,False,False,False,False,True,False,True,True
8735,3,2,186,2,3,5712,0,False,True,False,False,False,True,False,True,True
8736,4,3,154,3,4,4867,1,False,False,False,True,False,True,False,True,False
8737,4,4,229,2,9,5672,1,False,False,True,False,False,True,True,False,False
8738,3,4,264,3,8,4575,1,False,False,False,True,False,True,True,False,True
8739,4,3,196,3,8,5541,0,False,False,False,False,False,True,False,True,False
8740,5,2,169,2,4,6000,1,True,False,False,False,False,True,False,True,True
8741,3,5,168,3,8,5877,0,False,True,False,False,False,True,True,False,True
8742,3,4,226,2,8,5793,0,False,False,False,True,True,False,False,False,False
8743,5,4,189,2,4,5575,1,False,False,True,False,True,False,True,False,False
8744,4,4,183,2,7,4572,1,False,False,False,True,True,False,True,False,False
8745,3,1,228,2,7,4977,0,False,False,False,False,True,False,True,False,False
8746,3,2,260,2,7,5553,1,True,False,False,False,True,False,True,False,True
8747,4,2,112,2,8,4599,0,False,True,False,False,True,False,False,True,False
8748,5,5,221,3,9,5295,0,False,False,False,True,True,False,False,True,True
8749,4,5,258,3,8,4046,1,False,False,True,False,True,False,True,False,True
8750,4,2,133,3,5,5950,0,False,False,False,True,True,False,False,True,False
8751,3,1,139,3,4,4666,0,False,False,False,False,True,False,True,False,False
8752,5,1,251,4,10,5931,0,True,False,False,False,True,False,False,True,True
8753,5,1,258,3,3,4908,0,False,True,False,False,True,False,False,False,True
8754,4,2,229,2,7,4855,1,False,False,False,True,True,False,False,True,False
8755,6,4,220,4,5,5465,1,False,False,True,False,True,False,True,False,True
8756,5,3,160,3,10,4416,1,False,False,False,True,True,False,True,False,False
8757,3,1,154,3,4,4631,0,False,False,False,False,True,False,False,True,True
8758,5,3,197,5,1,5581,0,True,False,False,False,True,False,True,False,False
8759,4,4,141,3,10,4289,0,False,True,False,False,True,False,True,False,True
8760,3,2,199,2,7,5531,1,False,False,False,True,True,False,False,True,False
8761,4,3,187,6,9,5872,0,False,False,True,False,True,False,True,False,False
8762,3,4,136,3,6,4631,0,False,False,False,True,True,False,False,True,True
8763,3,4,232,5,9,5759,0,False,False,False,False,True,False,False,True,True
8764,3,2,257,2,9,5085,1,True,False,False,False,False,False,True,False,False
8765,4,1,156,2,4,5225,0,False,True,False,False,False,False,False,True,True
8766,3,5,179,3,2,4913,0,False,False,False,True,False,False,True,False,True
8767,5,5,182,3,9,5388,0,False,False,True,False,False,False,True,False,False
8768,4,4,209,6,7,4852,0,False,False,False,True,False,False,True,False,False
8769,5,5,137,3,5,4814,0,False,False,False,False,False,False,False,True,False
8770,5,2,174,5,8,4656,0,True,False,False,False,False,False,False,True,True
8771,3,4,251,3,5,5608,1,False,True,False,False,False,False,False,True,True
8772,5,4,220,2,8,5073,0,False,False,False,True,False,False,False,True,True
8773,3,3,196,4,9,5631,1,False,False,True,False,False,False,True,False,False
8774,3,1,162,3,10,5726,0,False,False,False,True,False,False,False,True,False
8775,4,2,242,2,8,5243,1,False,False,False,False,False,False,False,True,False
8776,4,3,226,3,10,5305,0,True,False,False,False,False,False,False,True,True
8777,3,1,101,3,7,4275,1,False,True,False,False,False,False,False,True,True
8778,5,2,226,3,1,5451,0,False,False,False,True,False,False,False,True,False
8779,5,3,280,6,5,4585,0,False,False,True,False,False,False,False,False,True
8780,4,2,257,2,3,4108,1,False,False,False,True,False,False,False,False,True
8781,5,5,185,5,5,4078,0,False,False,False,False,False,False,True,False,True
8782,3,2,199,3,8,5431,0,True,False,False,False,False,False,True,False,False
8783,3,2,273,3,8,5754,1,False,True,False,False,False,False,False,False,True
8784,4,5,229,4,6,4157,0,False,False,False,True,False,False,False,True,False
8785,3,3,199,3,1,4006,1,False,False,True,False,False,False,False,True,False
8786,3,1,151,3,7,4072,0,False,False,False,True,False,True,True,False,False
8787,5,1,213,2,10,5607,1,False,False,False,False,False,True,False,False,False
8788,3,4,151,3,3,4938,0,True,False,False,False,False,True,False,True,False
8789,4,2,212,3,5,5413,0,False,True,False,False,False,True,True,False,True
8790,4,3,175,3,9,4840,1,False,False,False,True,False,True,True,False,False
8791,3,3,182,4,2,4746,1,False,False,True,False,False,True,True,False,False
8792,5,2,211,2,2,5077,0,False,False,False,True,False,True,False,True,False
8793,3,1,160,3,5,5524,0,False,False,False,False,False,True,False,True,False
8794,3,5,268,2,10,5895,0,True,False,False,False,False,True,False,True,False
8795,3,5,188,4,3,4033,0,False,True,False,False,False,True,False,True,True
8796,3,2,234,3,5,4757,1,False,False,False,True,False,True,False,True,True
8797,5,1,151,4,5,4549,0,False,False,True,False,False,True,True,False,True
8798,3,3,150,2,9,4100,0,False,False,False,True,False,True,False,True,True
8799,3,5,268,3,6,4172,1,False,False,False,False,False,True,True,False,False
8800,2,4,248,3,7,4142,0,True,False,False,False,False,True,True,False,False
8801,3,3,232,2,8,5544,1,False,True,False,False,False,True,False,True,False
8802,5,2,164,3,6,4302,0,False,False,False,True,False,True,False,True,False
8803,3,3,211,3,3,5379,1,False,False,True,False,False,True,False,True,True
8804,3,5,195,2,9,5832,0,False,False,False,True,False,True,False,True,False
8805,4,5,208,2,4,5831,0,False,False,False,False,False,True,True,False,False
8806,3,1,176,2,4,5726,0,True,False,False,False,False,True,False,True,False
8807,5,2,258,3,8,4921,0,False,True,False,False,False,True,False,True,False
8808,4,4,224,3,1,4231,0,False,False,False,True,False,True,False,True,False
8809,4,4,263,3,1,5283,1,False,False,True,False,False,True,False,True,True
8810,3,1,203,10,7,5917,1,False,False,False,True,False,True,False,True,False
8811,4,4,266,7,10,5901,0,False,False,False,False,False,True,False,True,False
8812,6,1,189,3,9,5316,0,True,False,False,False,False,True,False,True,False
8813,3,1,242,8,8,5401,0,False,True,False,False,False,True,False,True,False
8814,4,2,265,4,3,4120,1,False,False,False,True,False,True,False,True,False
8815,3,2,138,10,1,5721,1,False,False,True,False,False,True,True,False,True
8816,4,4,268,3,9,4118,1,False,False,False,True,False,True,True,False,False
8817,4,3,211,7,9,5652,1,False,False,False,False,False,True,False,False,True
8818,6,3,137,8,6,5992,1,True,False,False,False,False,True,True,False,False
8819,4,5,234,5,2,1087,1,False,True,False,False,False,True,True,False,False
8820,5,4,242,5,1,1571,1,False,False,False,True,False,True,True,False,True
8821,7,2,307,4,8,1551,0,False,False,True,False,False,True,True,False,True
8822,6,1,260,4,6,1766,0,False,False,False,True,False,True,True,False,False
8823,4,4,239,5,6,1239,0,False,False,False,False,False,True,True,False,False
8824,6,2,305,4,9,1567,0,True,False,False,False,False,True,True,False,False
8825,5,2,254,6,5,1885,0,False,True,False,False,False,True,True,False,True
8826,2,1,258,5,10,1221,1,False,False,False,True,False,True,True,False,True
8827,5,3,267,6,8,1421,1,False,False,True,False,False,True,True,False,False
8828,4,3,246,5,7,1134,0,False,False,False,True,False,True,True,False,True
8829,4,3,246,5,1,1673,1,False,False,False,False,False,True,True,False,False
8830,4,4,261,5,2,1690,1,True,False,False,False,False,True,False,True,False
8831,5,5,239,5,6,1887,1,False,True,False,False,False,True,True,False,True
8832,5,5,245,5,5,1381,1,False,False,False,True,False,True,True,False,True
8833,5,1,237,5,8,1150,1,False,False,True,False,False,True,False,True,False
8834,7,3,307,4,1,1589,1,False,False,False,True,False,True,True,False,False
8835,5,4,252,5,2,1847,1,False,False,False,False,False,True,True,False,True
8836,5,2,225,5,5,1015,0,True,False,False,False,False,True,True,False,True
8837,6,4,258,4,9,1104,0,False,True,False,False,False,True,True,False,True
8838,7,5,254,4,6,1491,1,False,False,False,True,False,True,False,True,False
8839,5,1,232,5,6,1427,0,False,False,True,False,False,True,True,False,True
8840,7,1,255,4,8,1088,1,False,False,False,True,False,True,False,True,False
8841,5,3,235,5,4,1990,0,False,False,False,False,False,True,True,False,True
8842,7,1,269,4,4,1118,1,True,False,False,False,False,True,False,True,True
8843,3,1,211,3,1,4889,1,False,True,False,False,False,True,False,True,True
8844,3,4,195,2,10,4031,0,False,False,False,True,False,True,False,True,False
8845,4,5,208,2,1,4039,0,False,False,True,False,False,True,True,False,True
8846,3,5,176,2,8,5597,1,False,False,False,True,False,True,False,True,False
8847,5,1,258,3,8,5694,0,False,False,False,False,False,True,False,True,False
8848,4,3,224,3,6,5054,1,True,False,False,False,False,True,False,True,False
8849,4,3,263,3,3,4677,0,False,True,False,False,False,True,False,True,True
8850,3,5,203,10,1,4996,0,False,False,False,True,False,True,False,True,False
8851,4,4,266,7,3,5672,1,False,False,True,False,False,True,False,True,True
8852,6,3,189,3,3,5062,0,False,False,False,True,False,True,False,True,False
8853,3,1,242,8,4,4943,0,False,False,False,False,False,True,False,True,True
8854,4,2,265,4,10,4575,1,True,False,False,False,False,True,False,True,False
8855,3,1,138,10,4,4496,1,False,True,False,False,False,True,True,False,False
8856,4,3,268,3,10,5998,0,False,False,False,True,False,True,True,False,False
8857,4,1,211,7,4,4476,1,False,False,True,False,False,True,False,False,True
8858,6,4,137,8,9,4374,1,False,False,False,True,False,True,True,False,False
8859,4,5,234,5,3,1469,1,False,False,False,False,False,True,True,False,False
8860,5,1,242,5,8,1815,0,True,False,False,False,False,True,True,False,False
8861,7,1,307,4,4,1371,1,False,True,False,False,False,True,True,False,True
8862,6,3,260,4,1,1775,0,False,False,False,True,False,True,True,False,False
8863,4,5,239,5,6,1336,0,False,False,True,False,False,True,True,False,True
8864,6,2,305,4,2,1196,0,False,False,False,True,False,True,True,False,True
8865,5,1,254,6,1,1021,0,False,False,False,False,False,True,True,False,True
8866,2,3,258,5,6,1727,0,True,False,False,False,False,True,True,False,False
8867,5,1,267,6,3,1803,0,False,True,False,False,False,True,True,False,True
8868,4,5,246,5,2,1024,1,False,False,False,True,False,True,True,False,False
8869,4,3,246,5,5,1395,0,False,False,True,False,False,True,True,False,True
8870,4,4,261,5,2,1829,0,False,False,False,True,False,True,False,True,False
8871,5,3,239,5,10,1784,0,False,False,False,False,False,True,True,False,True
8872,5,5,245,5,10,1289,1,True,False,False,False,False,True,True,False,True
8873,5,3,237,5,4,1567,0,False,True,False,False,False,True,False,True,False
8874,7,1,307,4,2,1983,0,False,False,False,True,False,True,True,False,True
8875,5,1,252,5,4,1308,0,False,False,True,False,False,True,True,False,True
8876,5,4,225,5,6,2000,0,False,False,False,True,False,True,True,False,False
8877,6,3,281,4,8,1884,0,False,False,False,False,False,True,False,True,False
8878,6,5,269,4,7,1249,1,True,False,False,False,False,True,False,True,False
8879,4,1,271,5,3,1328,0,False,True,False,False,True,False,False,True,False
8880,5,2,239,5,6,1310,1,False,False,False,True,True,False,False,True,False
8881,7,5,308,4,1,1477,1,False,False,True,False,True,False,False,True,True
8882,6,1,256,4,7,1372,1,False,False,False,True,True,False,True,False,False
8883,4,5,251,5,7,1070,1,False,False,False,False,True,False,False,True,False
8884,5,3,270,5,9,1764,1,True,False,False,False,True,False,False,True,True
8885,6,4,289,4,1,1656,0,False,True,False,False,True,False,True,False,False
8886,6,4,253,4,6,1961,0,False,False,False,True,True,False,False,True,False
8887,7,3,305,4,5,1198,0,False,False,True,False,True,False,False,True,False
8888,3,4,219,6,2,1837,0,False,False,False,True,True,False,True,False,False
8889,4,1,231,5,10,1144,0,False,False,False,False,True,False,False,True,False
8890,6,4,298,4,8,1437,1,True,False,False,False,True,False,False,True,False
8891,6,5,282,4,4,1035,0,False,True,False,False,True,False,True,False,True
8892,5,3,240,5,4,1389,0,False,False,False,True,True,False,True,False,True
8893,5,2,223,5,6,1883,0,False,False,True,False,True,False,False,True,False
8894,4,1,226,5,9,1530,0,False,False,False,True,True,False,True,False,True
8895,5,5,253,5,4,1482,0,False,False,False,False,True,False,True,False,False
8896,6,4,249,4,2,1516,0,True,False,False,False,True,False,True,False,True
8897,6,4,294,4,5,1174,0,False,True,False,False,True,False,False,True,True
8898,5,1,225,5,2,1812,0,False,False,False,True,True,False,True,False,True
8899,6,5,253,4,2,1893,1,False,False,True,False,True,False,True,False,True
8900,5,1,236,5,10,1961,0,False,False,False,True,True,False,False,True,True
8901,7,2,284,4,1,1085,1,False,False,False,False,False,False,True,False,False
8902,5,2,244,5,1,1875,1,True,False,False,False,False,False,True,False,True
8903,6,3,269,4,4,1948,1,False,True,False,False,False,False,True,False,False
8904,6,5,308,4,7,1078,0,False,False,False,True,False,False,True,False,False
8905,6,4,270,4,10,1698,0,False,False,True,False,False,False,True,False,False
8906,5,3,238,5,1,1871,1,False,False,False,True,False,False,True,False,True
8907,4,5,295,3,2,1693,0,False,False,False,False,False,False,True,False,False
8908,2,2,310,3,1,1549,1,True,False,False,False,False,False,True,False,True
8909,6,2,290,4,1,1111,0,False,True,False,False,False,False,False,True,True
8910,7,2,288,4,4,1321,0,False,False,False,True,False,False,False,False,True
8911,6,5,299,4,2,1192,0,False,False,True,False,False,False,True,False,True
8912,6,5,243,4,6,1898,1,False,False,False,True,False,False,True,False,False
8913,5,3,229,5,1,1196,0,False,False,False,False,False,False,True,False,False
8914,6,2,288,4,9,1405,1,True,False,False,False,False,False,False,True,True
8915,6,3,276,4,6,1670,1,False,True,False,False,False,False,True,False,True
8916,7,4,270,4,5,1735,0,False,False,False,True,False,False,False,True,False
8917,4,3,246,5,10,1646,1,False,False,True,False,False,False,False,True,True
8918,5,5,269,5,5,1742,0,False,False,False,True,False,False,True,False,True
8919,5,3,241,5,2,1834,1,False,False,False,False,False,False,True,False,False
8920,4,4,248,5,2,1651,0,True,False,False,False,False,False,False,True,True
8921,6,2,271,4,3,1636,0,False,True,False,False,False,False,False,True,True
8922,4,5,250,5,6,1662,0,False,False,False,True,False,False,False,True,True
8923,5,5,229,5,2,1975,1,False,False,True,False,False,True,False,True,True
8924,7,3,296,4,4,1392,0,False,False,False,True,False,True,True,False,True
8925,6,1,307,4,3,1977,0,False,False,False,False,False,True,True,False,False
8926,7,1,258,4,3,1482,0,True,False,False,False,False,True,True,False,False
8927,6,2,255,4,3,1355,0,False,True,False,False,False,True,False,True,False
8928,5,3,163,3,1,1836,0,False,False,False,True,False,True,False,True,True
8929,5,5,265,6,4,1937,1,False,False,True,False,False,True,True,False,True
8930,4,3,269,5,2,1273,1,False,False,False,True,False,True,True,False,True
8931,6,3,273,5,8,1746,1,False,False,False,False,False,True,True,False,True
8932,5,5,257,5,5,1657,0,True,False,False,False,False,True,True,False,True
8933,6,3,258,4,9,1924,0,False,True,False,False,False,True,False,True,True
8934,5,3,140,5,6,1823,0,False,False,False,True,False,True,False,True,False
8935,5,2,268,5,2,1061,1,False,False,True,False,False,True,False,True,False
8936,6,4,279,4,5,1241,0,False,False,False,True,False,True,True,False,False
8937,4,3,225,5,3,1224,0,False,False,False,False,False,True,False,True,True
8938,6,4,296,4,5,1782,1,True,False,False,False,False,True,False,True,True
8939,5,3,162,4,6,1968,0,False,True,False,False,False,True,True,False,False
8940,4,3,208,3,7,4525,1,False,False,False,True,False,True,False,True,False
8941,4,2,185,2,3,5356,0,False,False,True,False,False,True,False,True,False
8942,4,4,270,2,6,5221,0,False,False,False,True,False,True,False,True,False
8943,3,1,266,3,8,4574,0,False,False,False,False,False,True,True,False,False
8944,4,5,148,2,2,4883,1,True,False,False,False,False,True,True,False,True
8945,4,5,201,3,1,5898,1,False,True,False,False,False,True,True,False,False
8946,4,1,171,2,1,5717,0,False,False,False,True,False,True,False,True,False
